AWP,Desalination - Inland,Desalination - Coastal,Major Conservation,Minor Conservation,Agriculture Conservation,Rainwater Harvesting,Cost,Resilience,Feasibility
0.886758928338776,0.003534055551021948,0.012748064829451053,0.668085818032494,0.9502462267464475,0.0039398833812902545,0.9047023276253758,40453866.29907903,4.272775863140694,2.782997708409041
0.9384778719052367,0.0006365858224629591,0.0008264756475669169,0.03541297965765858,0.3270309792662226,0.024480829072163555,0.9741354394591525,91379622.8855049,4.156350387824331,3.249981376422334
0.9505257260895401,0.003563179096767885,0.0004742210471641462,0.668085818032494,0.9502462267464475,0.0039398833812902545,0.9738531914773609,36876817.92695981,4.2719188013673515,2.811788449601657
0.0321492768756845,0.0054186356779744715,0.000510036666744788,0.06733970781909118,0.9321014574532993,0.0014972613904697257,0.9233922154253908,122728683.47233959,4.923093722345333,2.5068295515267485
0.12896304995885663,0.0009525755756884307,0.00016448999712262002,0.6852865060630884,0.9922539454069312,0.6736234832364956,0.9813875261455979,47898222.33395438,4.532093654726102,2.552726919585905
0.06845229920813459,0.004559188774758266,0.012482741993118794,0.8165205435490028,0.971549564733501,0.00038348883351053964,0.9874639217220111,76307325.08455287,4.6487976875334605,2.3946692391315625
0.13207654307823113,0.0010068495144422017,0.011585017468198027,0.8800298625199698,0.9856232700277615,0.10900462235692232,0.976372058214635,63639750.19769765,4.582981583180582,2.436262361146778
0.09906356866455984,0.004140951022746265,0.012619708065536838,0.8580712324470747,0.9964244341953346,0.1073918643510442,0.9815281860248755,66401668.42969322,4.603211178820143,2.422061741490619
0.2755290508158753,0.007943704221217623,0.012460294818945136,0.00022181344611788727,0.0566572380499475,0.13133179859857103,0.9890578764673557,132592422.10982738,4.495097193946186,3.1399602605708217
0.9386640352392097,0.0054186356779744715,0.0008263695772493692,0.036441200863009414,0.01742047935249449,0.2506966908661932,0.9828811615598674,89651339.91472082,4.022016093612863,3.3959847472228084
0.9971241530043216,0.004084477475069724,0.003567968137272795,0.021988003086878722,0.04077698938405292,0.9110037113961651,0.6632537666955863,56174352.24820316,3.883262019527788,3.3523323190076155
0.4267836832073081,0.008430466140954478,0.006035368482216205,0.06481276780771378,0.09614274984569401,0.2225334419307627,0.6380452849003573,116507749.23643012,4.19037173467915,3.177601641311997
0.9374766857156955,0.007738948168581568,0.00038617112104468235,0.0014659063606322856,0.10108093543022495,0.5499259901158662,0.004325985625649176,78753653.10954711,3.470594312491215,3.520808380292652
0.9712423125589061,0.00531882641843123,0.014443313612632605,0.004173666085836247,0.012064444426527751,0.5681209424093482,0.38337426062234903,76800856.44188824,3.685854891751726,3.4801872433849574
0.999709444456633,0.004007078270144038,0.0008709637802231853,0.7058162511522856,0.08642529194744891,0.9384114430361682,0.28393501327697396,18840405.98583165,3.7883179608759234,3.068428264120504
0.9953946646202407,0.0049538817764670255,0.0003859209342749923,0.05843512779416975,0.04661661720653326,0.5495344709477857,0.0337133362817823,73858349.5496879,3.4519090167326048,3.526902944747341
0.04390447772993791,0.9414637127492526,0.02747722911854788,0.9507264426773261,0.9790171375942979,0.9694737491815072,0.9871032552232104,13938217.879405785,3.9968023192856985,2.609460808229189
0.27664100620776627,0.007943704221217623,0.012460294818945136,0.08223272391844771,0.0566572380499475,0.1264419045701145,0.9751166760272639,128131045.97523527,4.464603517071588,3.0814902602996854
0.025666299824628265,0.004014998523615488,0.011585017468198027,0.8800298625199698,0.985640498195347,0.10900462235692232,0.9432192666094725,69611125.80275199,4.632609617343096,2.374285701172426
0.9812688657616426,0.007738210310422067,0.0004773841159905635,0.017633724469224232,0.01612249738933735,0.025953703067078972,0.061185208188849594,102810597.49437955,3.1711011670353164,3.85289324974928
0.03581443012248997,0.0007302655812401293,0.012418637189795825,0.000630030316304226,0.9234534892749149,0.26121129787200664,0.976290114658372,113793398.52798116,4.831301174170993,2.592550074154403
0.0961601148983254,0.004177495135384762,0.000510036666744788,0.001318925286096066,0.008043839556730326,0.0014972613904697257,0.6473423682896051,151693019.58045176,4.724393649274505,3.113678030040925
0.9303491011337798,0.0007922049794346813,0.012204881972647089,0.693876480261604,0.9741816985061279,0.6187535191277461,0.6306678704163405,17242162.4663403,4.167970878460366,2.805763324500222
0.974350158910235,0.0011213976048390572,0.013599853948309364,0.014219971725969727,0.24592444062804228,0.1858459397637896,0.9907741178598374,85016735.5150007,4.096010574478354,3.2888100956279622
0.9505257260895401,0.003563179096767885,0.0004742210471641462,0.668085818032494,0.9236308143479361,0.06031592301275509,0.9738531914773609,34973183.35986743,4.262225076442424,2.8207864013481156
0.9530564318307964,0.0061633018782664695,0.0008394928960561805,0.03599880598982213,0.03950272509871,0.10223881093147946,0.05062620933335377,99016857.10430735,3.2621052965934467,3.737711537486386
0.9977095197650894,0.007738210310422067,0.0004773841159905635,0.0004479914296271633,0.016189775210314537,0.0697373346237821,0.03476659342265989,100892888.2209773,3.14540617078069,3.870041031538708
0.9941233664888828,0.0006652454136551829,0.011885927025216361,0.048246529293738294,0.9784456416681429,0.1834099818817041,0.988789113293338,60248811.318488866,4.2957384440828,2.9861320171846173
0.10362745898223569,0.004452365272649568,0.012287307302242121,0.0005217320974443379,0.28494761446073946,0.22839582198714678,0.975363310561725,130680319.2799621,4.697817584397467,2.879392566932955
0.9412843932340352,0.9425958907043652,0.013097216294252968,0.0009408334136099261,0.23787793923050932,0.917089507540824,0.9802147367327504,43668193.51197033,3.594709349713171,3.1709276526494183
0.2533097679147206,0.004223334250074723,0.012284930177222512,0.7033475699690117,0.950115486363388,0.9098971720516482,0.9625513579781317,29784202.19137464,4.42846585793627,2.627887557734661
0.9825797170480466,0.007762525573713151,0.006035368482216205,0.026795400889290798,0.09614274984569401,0.2225334419307627,0.6380452849003573,88028465.23235384,3.860604960520276,3.431137216006002
0.03964662627320981,0.004245783292432189,0.000510036666744788,0.0012788267313098914,0.9427305661072573,0.0014972613904697257,0.973608009099194,125587321.18242249,4.950936612634209,2.5391571589439383
0.2264618798686754,0.0006974698210242816,0.012290099120475377,0.035871561613959685,0.9492174839644613,0.8882367098620911,0.9747557553054611,70481391.8987569,4.541382821229602,2.7503127013369135
0.012168240311067002,0.004030926236417479,0.01267849062108448,0.023263836394803172,0.057261846312164466,0.11465453202229797,0.9257601821762005,146868439.72349453,4.81528982010743,2.9295228208238178
0.9382459076592243,0.0005321774430164499,0.001072434466382428,0.03606503169304556,0.02027066552466547,0.02497871056869614,0.3474940761918775,102978292.41290748,3.580837602153094,3.6435772341338653
0.9947355861144451,0.007737255748216392,0.01077955712362284,0.0016438475610409987,0.001533583607565947,0.5351752003727855,0.0023548505105036458,79091810.47613816,3.338540981474155,3.6311479529104504
0.23934032093623114,0.003908892625190051,0.012205129195301584,0.0008743574112982343,0.9361416376606553,0.2549419963647815,0.9869270842589045,102403677.37163351,4.678418278414229,2.708388732503731
0.2264618798686754,0.004212022814998462,0.012290099120475377,0.07763369187933711,0.21876250899965,0.9274403325322185,0.9747496777220103,88010919.10855861,4.38256270873836,2.9663228633615257
0.025083980316505605,0.004023449936089894,0.012393027079347849,0.9667661107401717,0.9837102250499983,0.10035274883653775,0.9460343784699148,65130180.06790195,4.61606434192666,2.362227358768898
0.03801959029280036,0.0007302655812401293,0.01090042311926074,0.0005224651637060878,0.28802040857890154,0.26121129787200664,0.976290114658372,132693604.412906,4.763491594159407,2.834089859588436
0.9962854530998626,0.007943704221217623,0.012460294818945136,0.00022181344611788727,0.0566572380499475,0.11279478009237856,0.38366202160720986,96119377.68788745,3.6198951765331975,3.5904020168558155
0.9416804105806349,0.008125666568280746,0.01250914108302729,0.030049594649055655,0.024064886990349255,0.03643938331706095,0.9043984761348064,99989420.42827277,3.972161873067096,3.447080821265326
0.9836630102170203,0.008161107990152398,0.012635580162000396,0.0020100767359906204,0.014047131365327314,0.02992782903725774,0.624493811291702,100994511.71921821,3.769116637381563,3.570152393816778
0.2719676658661409,0.008125666568280746,0.01284456703108125,0.030049594649055655,0.024064886990349255,0.03643938331706095,0.9046291169813856,136926333.85269144,4.477273429677722,3.159153244198872
0.2264618798686754,0.0042120437762080696,0.012290099120475377,0.07763369187933711,0.9492174839644613,0.9153977027082127,0.9747557553054611,66758701.86508821,4.526747969515242,2.7428204253253137
0.9860128683804665,0.007816146233731567,0.026360895863735516,0.026795400889290798,0.09995693266487493,0.2225334419307627,0.6316726009969859,87394027.73121725,3.8387238861724513,3.416210854732764
0.9913320266786192,0.005409664729298176,0.003426613224412132,0.0012789647457269089,0.9685274973099869,0.9905822911895075,0.6725595492498759,26096149.325829465,4.173978028322517,3.0049816599233248
0.951405800705221,0.0009881729599919462,0.0010619520777696932,0.0353954864955878,0.24760285541558455,0.024480829072163555,0.9877711428508423,92979487.5279965,4.124457317972448,3.296768646331396
0.06928898914699262,0.0045531443449117566,0.012475375692919151,0.004865999375055552,0.9673545835124933,0.22839582198714678,0.975363310561725,111928986.48403582,4.813054909334256,2.5953639692119883
0.24086713585701797,0.0011017214208109076,0.013582215000682123,0.989316616667284,0.9874188374091085,0.9543659661336982,0.9770351111616796,10825614.195558455,4.406903471428901,2.5798314619746394
0.037697850700641966,0.004245783292432189,0.0008342995494252562,0.0012788267313098914,0.3269645545598192,0.0014972613904697257,0.9736215597142239,144090490.0938722,4.930607493562679,2.783544207351928
0.10362745898223569,0.004452365272649568,0.08207405688458566,0.0005217320974443379,0.28494761446073946,0.22839582198714678,0.9939343897781583,129385112.47002015,4.590240979316356,2.8445682088055326
0.12080316493417206,0.00821830346008026,0.012188168514325935,0.00104946115476795,0.22044338163020066,0.03428933654367328,0.9907687458945357,140826978.7620638,4.7563235671068895,2.918661871906974
0.9376039802462,0.029505546285292276,0.0006087523483937303,0.0009301032723645371,0.016078730696299108,0.6501637178046704,0.31973912545719607,75051778.7695682,3.661309436453414,3.470670364512296
0.24828147936070688,0.040254790858234635,0.0007767576275115682,0.9144319100245362,0.9432711296313424,0.9785413862136889,0.988223486439477,14657035.217822047,4.389216164650249,2.608584331215794
0.9914889108341914,0.004003705747119216,0.003567968137272795,0.0012944543288394925,0.0808898109623375,0.9905822911895075,0.34077634342241614,53938562.59894307,3.757537403909557,3.3754187885324094
0.9348069287539694,0.00767468100891088,0.003488582606637265,0.0014617366855732162,0.05036824287344705,0.9230746098675431,0.6742118280752429,59843991.587786466,3.910387042901852,3.338905207727121
0.9348069287539694,0.00767468100891088,0.0008365952158758017,0.0014617366855732162,0.05036824287344705,0.0024144315370527077,0.01422761360245042,106582274.11290385,3.1231051667590846,3.8718609135615396
0.10909086470108242,0.0035449041659715336,0.011585184425789045,0.8733979468864266,0.9857105853465085,0.23112907960894546,0.973821383529277,59422879.073697984,4.570897460793524,2.447475478840617
0.9527882340545629,0.004234322802748252,0.006132943044928555,0.0012788267313098914,0.9427305661072573,0.22639317774778267,0.9800952564470358,64324318.93302159,4.304883992251846,3.0008497728851755
0.9533519245623646,0.004452365272649568,0.012287307302242121,0.0005054484764351955,0.28494761446073946,0.22839582198714678,0.975363310561725,83807474.82038197,4.11120206301093,3.266584208217569
0.04390447772993791,0.004559188774758266,0.012260795296575318,0.017753479300538513,0.9069719082053317,0.5619816614223948,0.9342789619654953,98592915.49742757,4.710681783271404,2.640134610826436
0.9961503015379971,0.004230395393768002,0.012324209304772734,0.0012765800942192388,0.9413269021170958,0.9479468975836687,0.9572839799776957,27412058.680505194,4.225189102158361,3.0106779408734066
0.8975427440175202,0.0006426698035490418,0.012429566754499112,0.0025926224411027916,0.016515014363486857,0.2322619965392173,0.0025313288976966126,98493180.70377764,3.22316145223051,3.743661386346918
0.9348069287539694,0.003987125077414056,0.0008365952158758017,0.0014761749754002263,0.007949186150446916,0.0022817996400566476,0.01422761360245042,107891530.72358572,3.0448316113835507,3.9575166529283323
0.2404897209760696,0.00796729694396002,0.013571718409756782,0.012190530531575539,0.9833743912197526,0.1056514564584975,0.9768309828619077,107405369.49728684,4.716488504053325,2.671529092563041
0.24086713585701797,0.0011032129982433449,0.013582215000682123,0.989316616667284,0.9728982989960036,0.9648464278223767,0.9585593757758568,10830987.582241334,4.40114710719529,2.5810535140174333
0.0425176333036269,0.007799753109270341,0.005727155645121079,0.026795400889290798,0.09614274984569401,0.0005262016875491396,0.9258120745731776,149378902.83608454,4.861635127054363,2.9220609438449086
0.9388712038403566,0.005295725766863408,0.0006168816421099759,0.0015351172389305202,0.022132548958936155,0.2605806322227488,0.002712700381347303,94910719.23999529,3.2483417329929996,3.742513098928579
0.3167559254291551,0.003997984534128203,0.012553079200971219,0.017578630087639602,0.007952035856059659,0.10588523903112312,0.9004650978522271,132387541.047259,4.409144443172403,3.204127330389132
0.9947355861144451,0.003974492432629984,0.003808375682451468,0.0016512235578033264,0.004358383404472602,0.9661305753814617,0.3292875229243162,57238339.696544155,3.7063058903410413,3.4274915884685853
0.9925014149923475,0.02879695030617358,0.01227709840194025,0.012219240483685168,0.9081071184298828,0.9277523916003879,0.9882195326114022,28584980.696391366,4.212326600914739,3.015478013391515
0.2719676658661409,0.008125666568280746,0.012870459124509764,0.00015860001935996682,0.03366005365900959,0.03643938331706095,0.9712109364511397,138084471.00475654,4.517756376324871,3.168819710494993
0.9551648442726652,0.007737255748216392,0.01077955712362284,0.0016438475610409987,0.004814503198569131,0.5351752003727855,0.0023548505105036458,81176624.91289954,3.3509596433006696,3.618004506947197
0.9724724559613153,0.00422006661806054,0.011232347977292586,0.03655241468955121,0.25655676558019536,0.990300200726458,0.652120482718743,46365429.47225505,3.967606805830472,3.2285415675781763
0.9859354401968267,0.0013278789117181508,0.0005586384633174965,0.0013109572295296186,0.004351571398490184,0.02908285743006872,0.01422761360245042,103935852.81626377,3.063335249490151,3.9449450600345495
0.9388712038403566,0.005117421231248457,0.00038617112104468235,0.0014659063606322856,0.04655632472060456,0.5495344709477857,0.004325985625649176,80350528.61934201,3.418598721370873,3.575882613950213
0.9634719306185654,0.004452365272649568,0.012287307302242121,0.017313996150634624,0.2891987091679429,0.25861957302918104,0.9002060242759343,81011924.64033231,4.078695371220086,3.2636102074483473
0.0035816772633193183,0.009845175978612942,0.0008335517189775143,0.005212940376416786,0.9774368948176736,0.008955224063610046,0.993828043494125,177817041.0701272,4.973312059146266,2.5099740505880987
0.002521845519192989,0.0031241705944350423,0.0022355445900972266,0.012522062045941973,0.022591720190489353,0.00026374623936522624,0.9977904571934663,206433567.00404537,4.967428404348835,2.966545798488963
0.8860246496886154,0.9032313337052531,0.040186552447534364,0.9739721796271121,0.9610769334105057,0.9851057414941508,0.9235083127995595,18423922.47350531,3.8434234752073544,2.8080044559741966
0.9977690491762902,0.006084134949523725,0.0008224870658218135,0.004468037804021798,0.0005618810185994347,0.0022908892688937865,0.003107322023313319,156491358.03733665,3.00708372004138,3.9771578453466794
0.02023549495876738,0.0026684268985946126,0.0007874576661678831,0.9730164265700318,0.9885570138231804,0.006742750088059579,0.9435570384682338,121603219.3849128,4.648926881971783,2.338415036925101
0.9518935730657145,0.003136873972193397,0.00039674694676262946,0.004148118554685616,0.002534095646696606,0.009548240474127348,0.06643920665696952,158419259.96014687,3.142673915211833,3.9101410981819407
0.010367490247658429,0.0067534876257772216,0.0010207547504113468,0.9598294198877175,0.9811486482185233,0.32513494706868623,0.9604198799746183,107769082.32699929,4.59039896844994,2.404676414678119
0.9661821174124819,0.9173841152740401,0.0003263030025410911,0.9635418758064207,0.620775265299847,0.9852618541962955,0.9296930608850302,25217573.5180863,3.7675838056914017,2.8851119418437245
0.06356360399128654,0.016681080557969165,0.0029004245710076465,0.1489727754243369,0.9546043962136496,0.019382622403301644,0.9824007904542585,166413344.27922472,4.838142015243335,2.5234584057697274
0.9923236382779466,0.9540759428878267,0.0005759800103198797,0.15705641347927718,0.007431790023314677,0.9828969258003879,0.01308667850438966,91601231.08596987,3.072837389201211,3.2662183318122153
0.9759210268487724,0.011328322350801934,0.003039354820077366,0.0035966817857449283,0.0005618810185994347,0.022592229853790623,0.01135249023498891,156651662.81583998,3.0346657475257595,3.9419784688642405
0.9980190293271676,0.005989156535133172,0.0008321742799965267,0.005701255491065642,0.0012656679073892747,0.5383796060261754,0.16202633337395805,130091801.31591448,3.5045186672376443,3.5783274643492837
0.9346530875672789,0.8279316330549207,0.005691110438428401,0.9568041335751678,0.9355849271637268,0.9239281174005884,0.9988067884214415,21378483.83192362,3.8804479558757095,2.8274479495413436
0.9194594462069636,0.011388164702483931,0.0008516465279783903,0.00028576499783644627,0.003216717586986495,0.5658274514704005,0.007086897759613464,133923489.69769028,3.380926004320932,3.6067870528109545
0.9918191703494394,0.009860975638128076,0.011775310369333488,0.8886093542774924,0.010477605130127965,0.960500792168583,0.08627359441153254,59535505.9091748,3.682919874587518,3.0273566184290726
0.11798427127699529,0.0032517107996090757,0.0009853052510601075,0.009556891734881279,0.04701411072853989,0.05815386163862708,0.9411670452927173,196977495.1030298,4.731443171199746,3.05129215403972
0.9892250781135581,0.029569020518800955,0.057418274263445444,0.023722414973059713,0.24308517345488975,0.9857216726346595,0.03563368590084587,100182997.36264624,3.625913533738389,3.281257890757271
0.5556380820259843,0.011327295635864782,0.0008823918693263586,0.011464721626176476,0.000496896162863962,0.016936878087607188,0.15969815706004525,179108671.62754896,3.4449527402903257,3.7175597522376784
0.9979790367126962,0.9541727928673451,0.0006040769547276027,0.2756532129725913,0.6144913912434875,0.9828969258003879,0.997207661443035,62465559.59824447,3.7313223400470354,3.022233100186123
0.5469441279743608,0.008674174507674735,0.0008821833948915053,0.0044902155569261325,0.006947919996953281,0.0922168234245006,0.15131112099969077,176249460.1938896,3.49745581649051,3.658836520839631
0.02322589365175729,0.004989225422567853,0.0022355445900972266,0.011890074654160976,0.022591720190489353,0.00026374623936522624,0.9977904571934663,205309342.05981633,4.924477022046187,2.987307982060336
0.07561473716010819,0.004684491385253217,0.0006362490708713357,0.07292429992629385,0.3126963103806062,0.049088685988562406,0.9441738672472838,188165985.40407118,4.801889992736466,2.787204990086276
0.08140475313835538,0.015430227234172332,0.0025947687463050246,0.004759195811637827,0.2831529562416877,0.04867371724338841,0.9442859055304967,192507099.60941443,4.804160610863938,2.8485097900468235
0.9982627950154687,0.010166293626222393,0.0008300228837239703,0.003573560203267552,0.0005618810185994347,0.17469126294392376,0.0250335672821842,148134628.6462528,3.180080712834183,3.818796026880122
0.025125276295543286,0.004917958397877486,0.00032802329443582055,0.1480914188388045,0.9867589758069323,0.022045613411524684,0.9465391546349293,167798009.5867761,4.889340697623778,2.479777954135664
0.20261040965958393,0.0045716772330823335,0.0018923644757766998,0.15920158660651595,0.9681248743477142,0.963408312348105,0.9436101287219629,112848758.649988,4.522965526557054,2.7143112515496477
0.9935585009975806,0.016921397462198517,0.0004188719424004395,0.03248872870577292,0.02613355959295474,0.32585456633101356,0.07117224313859061,138497896.33656666,3.3652213764856147,3.6372225285235613
0.9892250781135581,0.029569020518800955,0.001216685228140303,0.023722414973059713,0.24308517345488975,0.9857216726346595,0.03563368590084587,101166806.17870925,3.665502808587941,3.3124551652357725
0.19663081300547225,0.007705338927988525,0.0054309152866601875,0.9743414565920179,0.6106098734704016,0.9727063349580212,0.9930451533740144,76519158.16479415,4.367175312503265,2.6293677453247777
0.9672272909257745,0.10058488978915742,0.010859988630210328,0.021952034337737514,0.27722928158622406,0.9854751828418871,0.9821214549934202,96858531.9040864,4.020694879991482,3.196441722993547
0.11971379144112054,0.002774295176739307,0.002859192687801614,0.032259551164416034,0.02202697946994364,0.3182099096162741,0.9442747140425463,183840032.39573509,4.579231848703108,3.0433862203417084
0.9320348424046986,0.00936632274027871,0.0009169075102599266,0.8991314411267478,0.01148867292555067,0.9816746174161344,0.9267489583118456,58052304.45705052,3.996181257593505,3.005449574419257
0.9988839904925375,0.9612480807097299,0.0008245096152750063,0.2810013472587557,0.0008079492182425235,0.9828969258003879,0.006302019711554751,84302450.06499417,3.0977874568323096,3.2216144740642028
0.09466882526296266,0.005494192371468826,0.0004192225894602841,0.03304830241617249,0.5290539655122308,0.34442554801332925,0.9976467680115865,168574156.79024857,4.708417630114252,2.7666287204449764
0.9939300637099234,0.011295388633327921,2.3866321317626144e-05,0.9671913995386132,0.6032937930373188,0.9719361627017162,0.98708352304274,33284821.4632836,4.126535798311264,2.8728533079983296
0.2252081456069724,0.015430227234172332,0.0029778672591201463,0.07276147759052266,0.2950675572203081,0.04869234102220901,0.9441746682047889,180322820.77600938,4.609119496555213,2.909245377036304
0.9752488296036337,0.006057528754071468,0.0008335247237456515,0.541705219150778,0.030686509314528765,0.986536574537686,0.8853098317386874,75497682.62618133,3.9786846065652575,3.1173319389522574
0.02322589365175729,0.004995002185409593,0.0022355445900972266,0.0723774008171624,0.022591720190489353,0.00026374623936522624,0.9453441167204957,202058444.0785078,4.868552585306927,2.9309276720399313
0.9904984103813623,0.009984003006536424,2.3866321317626144e-05,0.9277090640018049,0.7964972518701255,0.9748186571432621,0.9834425894737053,29847342.88356734,4.164302795239531,2.843319267513251
0.06396080711786928,0.0015645405410916018,0.0029644718186981793,0.9102485322332216,0.9498711425400154,0.29827562945288644,0.9443462233211735,109948757.06325598,4.574287503726989,2.43267357609785
0.07602649613397343,0.002679783345440567,0.0006473679716367006,0.0018736414822135977,0.9543977652014071,0.020912246058772174,0.944281358242892,174397449.69864902,4.907627643824251,2.559734074446451
0.9520258559976669,0.015430227234172332,0.0026043777987545796,0.07276147759052266,0.2831529562416877,0.04869234102220901,0.9441746682047889,140591602.8988709,4.1031689818788495,3.255949766700316
0.19663081300547225,0.007705338927988525,0.005439481658874234,0.9743414565920179,0.24713281166949969,0.9904611242910691,0.9930451533740144,86531055.31672154,4.297900481728574,2.6982850655357584
0.527978868774227,0.0027847565057917264,0.0028496558009987053,0.968210317468551,0.9133963823307424,0.9242852589320943,0.9428944699195968,52153253.15207053,4.307547928295781,2.6832436066760907
0.06571316244510189,0.009346329959118292,0.0007944216354816754,0.963407830862696,0.5895712577846192,0.9836204591375952,0.9978458106696558,84518495.27413365,4.41587200658373,2.5878290868641396
0.9923711364972124,0.9808928631726785,0.036561594232942626,0.16079666643229046,0.007123657229702127,0.9821031064367893,0.15103930416562011,89992905.6608013,3.1334298213853216,3.2379691310937138
0.9754436862725565,0.02973541822935999,0.011376051949355797,0.5439878582085624,0.020515648082314923,0.9993968437385105,0.08627359441153254,77794637.14706868,3.6434293292790736,3.149833039995942
0.9927211410570481,0.011832686725067806,0.0004577605221500353,0.027582180243869672,0.0323629266481435,0.02710528749430552,0.004571889119252912,153254144.93385795,3.1060213942086876,3.8501636668437267
0.9669496494093317,0.002969433450179121,0.010842327090116361,0.015010561680863298,0.8960348682588989,0.16857226908765383,0.944281358242892,118993422.14521384,4.2814770804351125,3.014997332600827
0.9753408622122038,0.9637938213510192,0.010296817463101194,0.5598558747742404,0.019469768599677743,0.9915143165745209,0.9977641124809867,64566529.93608838,3.5780714366306547,3.0853730332805145
0.205135037221086,0.005391049467536276,0.0031604006883852107,0.009556891734881279,0.8960348682588989,0.058251368243714546,0.9436176001435773,166724637.24281177,4.7625187534621425,2.6682846347326192
0.11798427127699529,0.015654893206477106,0.003160336406035665,0.009556891734881279,0.8960348682588989,0.058251368243714546,0.9439827031282422,171430275.51754925,4.823819804202077,2.613245609037528
0.9688655038655136,0.009135246836392066,0.0008821833948915053,0.0009866393917122296,0.006947919996953281,0.04915994530628903,0.11744458489333642,155366169.69051197,3.2504843485858195,3.8323482137220513
0.9977690491762902,0.006084134949523725,0.0008110743107371987,0.0322997275713337,0.0005618810185994347,0.0022908892688937865,0.05321335554783174,154701591.62827525,3.123734816861321,3.882040079069583
0.020120257216117758,0.004978021928203025,0.0007874576661678831,0.9730164265700318,0.9875784306376403,0.9813148692935383,0.9994625885069028,74737043.33650252,4.492881929332358,2.510679156157275
0.9634298112641659,0.0029323395774642747,0.011376051949355797,0.014949181279221957,0.018345000890474986,0.175684753849551,0.08627359441153254,148470214.60167223,3.3028794508426316,3.721733122769761
